source_file,line_input_file,boot_mask_file,valid_fragments_file,merged_lines_file,overlay_file,json_file,width,height,processing_step,green_components_count,valid_fragments_count,merged_lines_count,line_id,fragment_count,source_fragment_ids,x1,y1,x2,y2,length,angle_deg,mask_coverage,max_gap_pixels_used,max_lateral_offset_px,fit_rms_px,score
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m028,1,f0107,1688.982,873.802,1755.738,2400.81,1528.466,87.497,1.0,0.0,0.0,0.0,1528.337
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m029,1,f0077,1847.455,949.371,1627.287,2730.517,1794.702,-82.953,1.0,0.0,0.0,0.0,1794.3555
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m030,1,f0063,1665.443,868.425,1814.092,2188.737,1328.653,83.576,1.0,0.0,0.0,0.0,1328.3678
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m031,1,f0050,1827.03,937.245,1660.793,2391.245,1463.472,-83.478,1.0,0.0,0.0,0.0,1463.2086
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m032,1,f0059,1701.14,879.543,1823.998,2152.111,1278.485,84.486,1.0,0.0,0.0,0.0,1277.9567
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m033,1,f0053,1799.327,924.229,1734.676,2478.882,1555.997,-87.619,1.0,0.0,0.0,0.0,1555.9401
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m034,1,f0095,1753.831,903.284,1788.656,2279.924,1377.081,88.551,1.0,0.0,0.0,0.0,1376.986
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m035,1,f0067,1835.802,941.942,1724.01,2518.889,1580.904,-85.945,1.0,0.0,0.0,0.0,1580.5007
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m036,2,f0086|f0098,1854.094,963.491,1754.289,2408.556,1448.508,-86.049,1.0,0.0,2.904,1.377,651.5362
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m037,1,f0064,1814.592,932.067,1797.626,2247.95,1315.992,-89.261,1.0,0.0,0.0,0.0,1315.8098
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m038,1,f0055,1921.206,1089.87,1724.409,2502.52,1426.292,-82.069,1.0,0.0,0.0,0.0,1426.0658
IMG_0507.png,data\processed\04_lines_hough\IMG_0507.png,data\processed\05_boot_roi\boot_mask\IMG_0507.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0507.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0507.png,data\processed\06_complete_line_fragments\overlay\IMG_0507.png,data\processed\06_complete_line_fragments\json\IMG_0507.json,3024,4032,06_complete_line_fragments,133,43,39,m039,1,f0056,1936.93,1120.436,1799.899,2239.503,1127.426,-83.019,1.0,0.0,0.0,0.0,1127.1787
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m001,1,f0068,815.341,978.673,761.611,1760.199,783.371,-86.067,1.0,0.0,0.0,0.0,783.3277
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m002,1,f0158,785.526,1055.223,818.779,2216.032,1161.285,88.359,1.0,0.0,0.0,0.0,1161.2444
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m003,1,f0088,824.671,958.081,845.203,2264.023,1306.103,89.099,1.0,0.0,0.0,0.001,1305.3119
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m004,1,f0065,876.898,903.056,874.616,2322.088,1419.035,-89.908,1.0,0.0,0.0,0.0,1418.9997
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m005,1,f0169,873.239,1064.695,946.656,2427.862,1365.143,86.917,1.0,0.0,0.0,0.001,1364.1229
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m006,1,f0150,905.07,875.623,994.905,2456.267,1583.195,86.747,1.0,0.0,0.0,0.0,1582.7697
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m007,1,f0124,946.945,834.231,985.727,2450.8,1617.034,88.626,1.0,0.0,0.0,0.0,1616.9693
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m008,1,f0063,1108.227,702.003,1115.092,2528.991,1827.001,89.785,1.0,0.0,0.0,0.0,1826.822
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m009,1,f0042,1133.479,682.054,1113.262,2417.968,1736.032,-89.333,1.0,0.0,0.0,0.0,1735.8587
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m010,1,f0081,1129.538,684.032,1148.457,2548.948,1865.012,89.419,1.0,0.0,0.0,0.0,1864.7895
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m011,1,f0122,1287.919,596.274,997.438,2457.781,1884.035,-81.131,1.0,0.0,0.0,0.0,1883.7165
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m012,1,f0020,1219.24,611.764,1088.479,2016.086,1410.397,-84.68,1.0,0.0,0.0,0.0,1410.2006
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m013,1,f0173,1133.831,1083.575,1180.838,2567.885,1485.053,88.186,1.0,0.0,0.0,0.0,1484.9376
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m014,1,f0111,1228.848,607.053,1203.046,2580.832,1973.948,-89.251,1.0,0.0,0.0,0.0,1973.7091
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m015,1,f0112,1319.746,589.07,1345.56,2666.921,2078.012,89.288,1.0,0.0,0.0,0.0,2077.8651
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m016,1,f0047,1308.78,590.976,1433.204,2332.829,1746.291,85.914,1.0,0.0,0.0,0.0,1746.1289
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m017,1,f0117,1419.597,570.753,1340.802,2664.287,2095.016,-87.845,1.0,0.0,0.0,0.0,2094.1511
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m018,1,f0053,1494.257,558.616,1274.889,2384.436,1838.951,-83.149,1.0,0.0,0.0,0.0,1838.6438
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m019,1,f0062,1461.733,564.237,1311.802,2508.53,1950.065,-85.59,1.0,0.0,0.0,0.0,1949.7741
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m020,1,f0056,1384.404,579.066,1416.794,2518.82,1940.024,89.043,1.0,0.0,0.0,0.0,1939.7179
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m021,1,f0029,1348.45,584.652,1466.974,2101.315,1521.287,85.532,1.0,0.0,0.0,0.0,1520.7009
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m022,1,f0107,1347.249,584.451,1472.559,2741.935,2161.12,86.676,1.0,0.0,0.0,0.0,2160.5835
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m023,1,f0048,1393.607,577.158,1441.522,2379.533,1803.012,88.477,1.0,0.0,0.0,0.0,1802.76
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m024,1,f0027,1555.262,569.659,1320.965,2087.959,1536.271,-81.228,1.0,0.0,0.0,0.0,1536.1521
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m025,1,f0026,1456.508,566.14,1419.721,2101.739,1536.039,-88.628,1.0,0.0,0.0,0.0,1535.987
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m026,2,f0041|f0082,1447.901,566.004,1440.003,2722.655,2156.665,-89.79,1.0,0.0,4.667,2.071,731.5719
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m027,2,f0180|f0181,1440.06,1395.031,1452.549,2730.905,1335.932,89.464,1.0,5.315,2.945,2.002,450.0196
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m028,1,f0165,1441.357,951.039,1456.489,2732.969,1781.995,89.513,1.0,0.0,0.0,0.0,1781.8711
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m029,1,f0140,1448.253,584.001,1452.479,2730.997,2147.0,89.887,1.0,0.0,0.0,0.0,2146.8495
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m030,2,f0022|f0028,1362.722,582.423,1557.243,2044.286,1474.748,82.421,1.0,5.503,2.877,1.903,510.6104
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m031,1,f0089,1412.639,573.004,1513.043,2603.547,2033.024,87.169,1.0,0.0,0.0,0.001,2030.2391
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m032,1,f0039,1571.112,573.614,1378.653,2260.115,1697.447,-83.49,1.0,0.0,0.0,0.0,1697.1792
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m033,1,f0115,1381.201,579.186,1569.512,2800.714,2229.494,85.155,1.0,0.0,0.0,0.0,2229.3517
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m034,1,f0069,1472.441,562.999,1487.577,2560.954,1998.012,89.566,1.0,0.0,0.0,0.0,1997.5533
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m035,1,f0038,1499.304,558.006,1491.314,2281.987,1723.999,-89.734,1.0,0.0,0.0,0.0,1723.6138
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m036,1,f0044,1445.0,568.258,1577.173,2312.531,1749.274,85.667,1.0,0.0,0.0,0.0,1749.1979
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m037,1,f0127,1449.556,567.257,1595.508,2813.728,2251.206,86.283,1.0,0.0,0.0,0.001,2249.7764
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m038,1,f0025,1562.36,571.362,1490.252,2063.658,1494.038,-87.234,1.0,0.0,0.0,0.0,1493.8873
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m039,1,f0099,1344.179,585.449,1722.658,2657.226,2106.064,79.647,1.0,0.0,0.0,0.0,2105.8782
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m040,1,f0145,1380.272,729.46,1700.349,2766.205,2061.742,81.069,1.0,0.0,0.0,0.0,2061.504
IMG_0508.png,data\processed\04_lines_hough\IMG_0508.png,data\processed\05_boot_roi\boot_mask\IMG_0508.png,data\processed\06_complete_line_fragments\valid_fragments\IMG_0508.png,data\processed\06_complete_line_fragments\merged_lines\IMG_0508.png,data\processed\06_complete_line_fragments\overlay\IMG_0508.png,data\processed\06_complete_line_fragments\json\IMG_0508.json,3024,4032,06_complete_line_fragments,183,69,62,m041,2,f0054|f0074,1457.097,565.704,1644.363,2612.812,2055.656,84.773,1.0,0.312,4.107,2.485,630.6592
